delivery_order_id,source_order_number,shipment_number,order_date,planned_delivery_timestamp,actual_delivery_timestamp,customer_id,driver_id,route_id,vehicle_id,sales_organization_id,missed_reason_code,ordered_cases,delivered_cases,undelivered_cases,total_sales_amount,planned_stop_count,actual_stop_count,delivery_delay_minutes,hotshot_flag,off_day_flag,on_time_flag,in_full_flag,otif_flag,sla_flag,missed_delivery_flag,delivery_status
DEL000000212,ORD000000212,SHP000000212,2024-01-26,2024-01-27 12:27:45,,CUST000288,DRV00125,ROUTE00128,VEH00125,SO0032,VEHICLE_BREAKDOWN,116.18,0.0,116.18,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000213,ORD000000213,SHP000000213,2024-10-18,2024-10-19 11:14:29,2024-10-19 10:39:29,CUST001609,DRV00122,ROUTE00123,VEH00123,SO0031,,46.32,46.32,0.0,826.9,1,1,-35.0,False,True,True,True,True,True,False,Completed
DEL000000214,ORD000000214,SHP000000214,2025-09-08,2025-09-09 12:49:02,2025-09-09 12:24:02,CUST001702,DRV00154,ROUTE00153,VEH00156,SO0039,,34.68,34.68,0.0,808.14,1,1,-25.0,False,False,True,True,True,True,False,Completed
DEL000000215,ORD000000215,SHP000000215,2026-04-21,2026-04-22 14:57:05,2026-04-22 14:54:05,CUST002317,DRV00181,ROUTE00183,VEH00181,SO0046,,100.24,100.24,0.0,2573.19,1,1,-3.0,False,True,True,True,True,True,False,Completed
DEL000000216,ORD000000216,SHP000000216,2025-06-23,2025-06-24 20:57:28,2025-06-24 20:43:28,CUST001688,DRV00080,ROUTE00080,VEH00080,SO0020,,56.15,56.15,0.0,1441.62,1,1,-14.0,False,True,True,True,True,True,False,Completed
DEL000000217,ORD000000217,SHP000000217,2024-02-07,2024-02-08 20:09:41,2024-02-08 20:23:41,CUST001531,DRV00062,ROUTE00062,VEH00064,SO0016,,35.99,35.99,0.0,747.38,1,1,14.0,False,False,True,True,True,True,False,Completed
DEL000000218,ORD000000218,SHP000000218,2024-03-02,2024-03-03 21:22:38,2024-03-03 21:31:38,CUST000227,DRV00099,ROUTE00098,VEH00100,SO0025,,97.86,97.86,0.0,1540.0,1,1,9.0,False,True,True,True,True,True,False,Completed
DEL000000219,ORD000000219,SHP000000219,2026-03-27,2026-03-28 03:20:08,2026-03-28 03:07:08,CUST002337,DRV00111,ROUTE00110,VEH00110,SO0028,,60.95,60.95,0.0,1514.75,1,1,-13.0,False,False,True,True,True,True,False,Completed
DEL000000220,ORD000000220,SHP000000220,2026-02-18,2026-02-19 20:38:14,2026-02-19 19:51:14,CUST001830,DRV00169,ROUTE00172,VEH00169,SO0043,,48.78,48.78,0.0,989.53,1,1,-47.0,False,False,True,True,True,True,False,Completed
DEL000000221,ORD000000221,SHP000000221,2025-06-07,2025-06-08 14:44:49,,CUST002221,DRV00152,ROUTE00151,VEH00149,SO0038,DRIVER_DELAY,144.3,0.0,144.3,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000222,ORD000000222,SHP000000222,2024-10-20,2024-10-21 23:36:30,,CUST001246,DRV00048,ROUTE00045,VEH00045,SO0012,CUSTOMER_REFUSED,53.92,0.0,53.92,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000223,ORD000000223,SHP000000223,2024-10-10,2024-10-11 06:16:38,2024-10-11 05:42:38,CUST001554,DRV00081,ROUTE00081,VEH00082,SO0021,,58.6,58.6,0.0,1399.67,1,1,-34.0,False,True,True,True,True,True,False,Completed
DEL000000224,ORD000000224,SHP000000224,2025-02-28,2025-03-01 03:53:03,2025-03-01 03:48:03,CUST001572,DRV00033,ROUTE00034,VEH00034,SO0009,,54.87,54.87,0.0,855.36,1,1,-5.0,False,False,True,True,True,True,False,Completed
DEL000000225,ORD000000225,SHP000000225,2026-01-16,2026-01-17 23:45:15,2026-01-17 22:59:15,CUST001388,DRV00115,ROUTE00116,VEH00116,SO0029,,65.54,65.54,0.0,991.37,1,1,-46.0,False,False,True,True,True,True,False,Completed
DEL000000226,ORD000000226,SHP000000226,2025-03-14,2025-03-15 16:22:45,2025-03-15 16:32:45,CUST000835,DRV00051,ROUTE00051,VEH00051,SO0013,,30.04,30.04,0.0,543.6,1,1,10.0,False,False,True,True,True,True,False,Completed
DEL000000227,ORD000000227,SHP000000227,2026-01-26,2026-01-27 21:58:08,2026-01-27 21:18:08,CUST001341,DRV00109,ROUTE00109,VEH00112,SO0028,,40.32,40.32,0.0,1163.5,1,1,-40.0,False,False,True,True,True,True,False,Completed
DEL000000228,ORD000000228,SHP000000228,2025-05-20,2025-05-21 00:47:06,2025-05-21 00:03:06,CUST000721,DRV00033,ROUTE00035,VEH00033,SO0009,,82.03,82.03,0.0,1684.56,1,1,-44.0,False,False,True,True,True,True,False,Completed
DEL000000229,ORD000000229,SHP000000229,2024-06-16,2024-06-17 00:17:20,2024-06-17 00:22:20,CUST002462,DRV00003,ROUTE00001,VEH00003,SO0001,,133.22,133.22,0.0,3421.0,1,1,5.0,False,False,True,True,True,True,False,Completed
DEL000000230,ORD000000230,SHP000000230,2024-10-10,2024-10-11 07:31:57,2024-10-11 06:34:57,CUST000765,DRV00008,ROUTE00008,VEH00007,SO0002,,108.43,108.43,0.0,1618.98,1,1,-57.0,False,False,True,True,True,True,False,Completed
DEL000000231,ORD000000231,SHP000000231,2026-06-11,2026-06-12 23:29:58,2026-06-12 23:30:58,CUST001309,DRV00184,ROUTE00184,VEH00184,SO0046,,103.61,103.61,0.0,2357.84,1,1,1.0,False,False,True,True,True,True,False,Completed
DEL000000232,ORD000000232,SHP000000232,2025-06-19,2025-06-20 13:33:39,2025-06-20 12:54:39,CUST000581,DRV00138,ROUTE00140,VEH00138,SO0035,,161.92,161.92,0.0,4058.24,1,1,-39.0,False,False,True,True,True,True,False,Completed
DEL000000233,ORD000000233,SHP000000233,2025-09-29,2025-09-30 21:05:37,2025-09-30 20:24:37,CUST002000,DRV00052,ROUTE00051,VEH00052,SO0013,,54.65,40.19,14.46,952.75,1,1,-41.0,False,False,True,False,False,True,False,Completed
DEL000000234,ORD000000234,SHP000000234,2025-02-23,2025-02-24 17:11:21,2025-02-24 17:21:21,CUST000844,DRV00038,ROUTE00038,VEH00037,SO0010,,78.16,78.16,0.0,1501.13,1,1,10.0,False,False,True,True,True,True,False,Completed
DEL000000235,ORD000000235,SHP000000235,2024-05-18,2024-05-19 21:28:47,2024-05-19 21:07:47,CUST001719,DRV00017,ROUTE00018,VEH00020,SO0005,,80.45,80.45,0.0,1648.07,1,1,-21.0,False,False,True,True,True,True,False,Completed
DEL000000236,ORD000000236,SHP000000236,2026-02-14,2026-02-15 06:22:46,2026-02-15 06:09:46,CUST000785,DRV00170,ROUTE00169,VEH00170,SO0043,,79.26,79.26,0.0,1261.18,1,1,-13.0,False,False,True,True,True,True,False,Completed
DEL000000237,ORD000000237,SHP000000237,2024-10-15,2024-10-16 23:23:11,2024-10-16 22:55:11,CUST001238,DRV00168,ROUTE00168,VEH00166,SO0042,,57.35,57.35,0.0,1241.86,1,1,-28.0,False,False,True,True,True,True,False,Completed
DEL000000238,ORD000000238,SHP000000238,2024-12-12,2024-12-13 13:34:24,2024-12-13 16:29:24,CUST001253,DRV00120,ROUTE00120,VEH00120,SO0030,,52.31,52.31,0.0,1157.15,1,1,175.0,False,False,False,True,False,False,False,Completed
DEL000000239,ORD000000239,SHP000000239,2025-06-24,2025-06-25 05:00:54,2025-06-25 04:09:54,CUST000832,DRV00090,ROUTE00092,VEH00089,SO0023,,63.01,63.01,0.0,952.68,1,1,-51.0,False,False,True,True,True,True,False,Completed
DEL000000240,ORD000000240,SHP000000240,2025-07-24,2025-07-25 05:28:54,2025-07-25 04:33:54,CUST001564,DRV00146,ROUTE00147,VEH00148,SO0037,,111.28,111.28,0.0,1739.35,1,1,-55.0,False,False,True,True,True,True,False,Completed
DEL000000241,ORD000000241,SHP000000241,2026-04-29,2026-04-30 21:14:20,2026-04-30 21:53:20,CUST001804,DRV00139,ROUTE00137,VEH00137,SO0035,,143.11,143.11,0.0,2602.41,1,1,39.0,False,False,False,True,False,False,False,Completed
DEL000000242,ORD000000242,SHP000000242,2026-07-15,2026-07-16 21:19:46,2026-07-16 21:24:46,CUST001560,DRV00147,ROUTE00145,VEH00148,SO0037,,82.83,82.83,0.0,2218.96,1,1,5.0,False,False,True,True,True,True,False,Completed
DEL000000243,ORD000000243,SHP000000243,2024-04-20,2024-04-21 21:05:31,2024-04-21 20:27:31,CUST000293,DRV00178,ROUTE00179,VEH00180,SO0045,,34.37,34.37,0.0,555.1,1,1,-38.0,False,False,True,True,True,True,False,Completed
DEL000000244,ORD000000244,SHP000000244,2025-09-21,2025-09-22 05:55:45,2025-09-22 06:41:45,CUST000503,DRV00133,ROUTE00134,VEH00136,SO0034,,70.2,70.2,0.0,1415.75,1,1,46.0,False,False,False,True,False,False,False,Completed
DEL000000245,ORD000000245,SHP000000245,2025-10-02,2025-10-03 18:54:42,2025-10-03 19:06:42,CUST002208,DRV00161,ROUTE00163,VEH00161,SO0041,,46.8,46.8,0.0,1333.22,1,1,12.0,False,False,True,True,True,True,False,Completed
DEL000000246,ORD000000246,SHP000000246,2025-09-12,2025-09-13 16:17:24,2025-09-13 15:57:24,CUST001944,DRV00085,ROUTE00088,VEH00088,SO0022,,34.55,30.55,4.0,641.7,1,1,-20.0,False,False,True,False,False,True,False,Completed
DEL000000247,ORD000000247,SHP000000247,2025-08-27,2025-08-28 21:30:03,2025-08-28 20:44:03,CUST001492,DRV00131,ROUTE00132,VEH00131,SO0033,,126.96,126.96,0.0,2157.5,1,1,-46.0,False,False,True,True,True,True,False,Completed
DEL000000248,ORD000000248,SHP000000248,2024-02-19,2024-02-20 00:28:16,2024-02-20 00:35:16,CUST000917,DRV00074,ROUTE00073,VEH00075,SO0019,,92.54,92.54,0.0,2261.47,1,1,7.0,False,False,True,True,True,True,False,Completed
DEL000000249,ORD000000249,SHP000000249,2026-05-16,2026-05-17 07:49:16,2026-05-17 08:59:16,CUST002066,DRV00187,ROUTE00185,VEH00188,SO0047,,62.39,62.39,0.0,1802.27,1,1,70.0,False,False,False,True,False,False,False,Completed
DEL000000250,ORD000000250,SHP000000250,2025-07-29,2025-07-30 04:17:55,2025-07-30 03:57:55,CUST000609,DRV00149,ROUTE00151,VEH00149,SO0038,,50.98,50.98,0.0,1434.78,1,1,-20.0,False,False,True,True,True,True,False,Completed
DEL000000251,ORD000000251,SHP000000251,2025-03-05,2025-03-06 23:10:41,2025-03-07 00:15:41,CUST001240,DRV00073,ROUTE00074,VEH00073,SO0019,,99.11,99.11,0.0,2486.25,1,1,65.0,False,False,False,True,False,False,False,Completed
DEL000000252,ORD000000252,SHP000000252,2026-03-16,2026-03-17 00:03:38,2026-03-17 00:00:38,CUST000504,DRV00070,ROUTE00071,VEH00071,SO0018,,63.42,63.42,0.0,1646.17,1,1,-3.0,False,False,True,True,True,True,False,Completed
DEL000000253,ORD000000253,SHP000000253,2025-12-17,2025-12-18 10:12:32,2025-12-18 09:56:32,CUST000023,DRV00065,ROUTE00066,VEH00066,SO0017,,63.33,63.33,0.0,1001.67,1,1,-16.0,False,False,True,True,True,True,False,Completed
DEL000000254,ORD000000254,SHP000000254,2026-06-17,2026-06-18 08:14:04,2026-06-18 07:56:04,CUST000794,DRV00171,ROUTE00170,VEH00171,SO0043,,26.25,26.25,0.0,613.62,1,1,-18.0,False,False,True,True,True,True,False,Completed
DEL000000255,ORD000000255,SHP000000255,2024-10-12,2024-10-13 22:34:25,2024-10-13 21:56:25,CUST000489,DRV00180,ROUTE00178,VEH00177,SO0045,,128.23,128.23,0.0,2431.7,1,1,-38.0,False,False,True,True,True,True,False,Completed
DEL000000256,ORD000000256,SHP000000256,2025-06-02,2025-06-03 01:46:12,2025-06-03 00:57:12,CUST000348,DRV00086,ROUTE00086,VEH00088,SO0022,,44.94,40.55,4.39,764.44,1,1,-49.0,False,False,True,False,False,True,False,Completed
DEL000000257,ORD000000257,SHP000000257,2024-11-02,2024-11-03 00:14:03,,CUST002125,DRV00108,ROUTE00106,VEH00108,SO0027,SCHOOL_ZONE,78.55,0.0,78.55,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000258,ORD000000258,SHP000000258,2024-11-08,2024-11-09 02:27:58,2024-11-09 01:39:58,CUST002182,DRV00055,ROUTE00053,VEH00055,SO0014,,130.05,130.05,0.0,2061.18,1,1,-48.0,False,False,True,True,True,True,False,Completed
DEL000000259,ORD000000259,SHP000000259,2024-01-16,2024-01-17 08:44:06,2024-01-17 08:42:06,CUST000191,DRV00030,ROUTE00032,VEH00032,SO0008,,51.54,51.54,0.0,1019.85,1,1,-2.0,False,False,True,True,True,True,False,Completed
DEL000000260,ORD000000260,SHP000000260,2024-06-26,2024-06-27 08:55:21,2024-06-27 08:44:21,CUST001162,DRV00124,ROUTE00122,VEH00124,SO0031,,62.4,62.4,0.0,1511.68,1,1,-11.0,False,False,True,True,True,True,False,Completed
DEL000000261,ORD000000261,SHP000000261,2025-09-18,2025-09-19 16:06:32,,CUST002171,DRV00176,ROUTE00176,VEH00175,SO0044,SCHOOL_ZONE,29.27,0.0,29.27,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000262,ORD000000262,SHP000000262,2025-12-04,2025-12-05 22:17:26,2025-12-05 21:19:26,CUST001532,DRV00133,ROUTE00135,VEH00136,SO0034,,109.47,109.47,0.0,2566.85,1,1,-58.0,False,False,True,True,True,True,False,Completed
DEL000000263,ORD000000263,SHP000000263,2025-08-19,2025-08-20 23:35:36,2025-08-20 23:33:36,CUST002098,DRV00099,ROUTE00097,VEH00097,SO0025,,204.42,204.42,0.0,4466.72,1,1,-2.0,False,False,True,True,True,True,False,Completed
DEL000000264,ORD000000264,SHP000000264,2024-06-07,2024-06-08 02:17:12,2024-06-08 01:46:12,CUST001992,DRV00139,ROUTE00140,VEH00139,SO0035,,64.43,64.43,0.0,1342.88,1,1,-31.0,False,False,True,True,True,True,False,Completed
DEL000000265,ORD000000265,SHP000000265,2025-02-04,2025-02-05 16:25:31,2025-02-05 15:26:31,CUST000980,DRV00087,ROUTE00085,VEH00087,SO0022,,85.32,85.32,0.0,1644.38,1,1,-59.0,False,False,True,True,True,True,False,Completed
DEL000000266,ORD000000266,SHP000000266,2025-09-15,2025-09-16 06:45:32,2025-09-16 06:42:32,CUST001710,DRV00168,ROUTE00168,VEH00166,SO0042,,113.9,113.9,0.0,1869.6,1,1,-3.0,False,False,True,True,True,True,False,Completed
DEL000000267,ORD000000267,SHP000000267,2024-12-13,2024-12-14 03:25:19,2024-12-14 03:03:19,CUST001824,DRV00186,ROUTE00187,VEH00186,SO0047,,32.7,30.58,2.12,496.61,1,1,-22.0,False,False,True,False,False,True,False,Completed
DEL000000268,ORD000000268,SHP000000268,2025-10-23,2025-10-24 23:55:26,2025-10-24 23:16:26,CUST001648,DRV00081,ROUTE00081,VEH00081,SO0021,,73.69,73.69,0.0,1464.63,1,1,-39.0,False,False,True,True,True,True,False,Completed
DEL000000269,ORD000000269,SHP000000269,2024-08-21,2024-08-22 18:49:46,2024-08-22 17:50:46,CUST001515,DRV00001,ROUTE00001,VEH00004,SO0001,,89.18,89.18,0.0,1296.66,1,1,-59.0,False,True,True,True,True,True,False,Completed
DEL000000270,ORD000000270,SHP000000270,2025-06-07,2025-06-08 11:32:23,2025-06-08 14:21:23,CUST000832,DRV00091,ROUTE00091,VEH00090,SO0023,,87.4,87.4,0.0,2491.11,1,1,169.0,False,False,False,True,False,False,False,Completed
DEL000000271,ORD000000271,SHP000000271,2025-10-14,2025-10-15 03:14:19,2025-10-15 02:16:19,CUST000047,DRV00009,ROUTE00009,VEH00010,SO0003,,74.06,74.06,0.0,1142.66,1,1,-58.0,False,False,True,True,True,True,False,Completed
DEL000000272,ORD000000272,SHP000000272,2026-05-07,2026-05-08 00:08:43,2026-05-08 00:18:43,CUST001996,DRV00153,ROUTE00153,VEH00153,SO0039,,62.94,48.13,14.81,1206.62,1,1,10.0,False,False,True,False,False,True,False,Completed
DEL000000273,ORD000000273,SHP000000273,2024-02-09,2024-02-10 04:46:35,2024-02-10 04:52:35,CUST000364,DRV00156,ROUTE00154,VEH00153,SO0039,,55.58,55.58,0.0,1287.48,1,1,6.0,False,False,True,True,True,True,False,Completed
DEL000000274,ORD000000274,SHP000000274,2024-04-15,2024-04-16 22:46:36,2024-04-16 22:09:36,CUST000422,DRV00179,ROUTE00179,VEH00180,SO0045,,110.96,110.96,0.0,2000.91,1,1,-37.0,False,False,True,True,True,True,False,Completed
DEL000000275,ORD000000275,SHP000000275,2024-08-18,2024-08-19 02:20:46,2024-08-19 01:41:46,CUST000149,DRV00172,ROUTE00171,VEH00172,SO0043,,156.88,156.88,0.0,4152.44,1,1,-39.0,False,False,True,True,True,True,False,Completed
DEL000000276,ORD000000276,SHP000000276,2025-04-23,2025-04-24 02:22:34,2025-04-24 01:50:34,CUST002455,DRV00179,ROUTE00179,VEH00178,SO0045,,106.62,106.62,0.0,2066.64,1,1,-32.0,False,False,True,True,True,True,False,Completed
DEL000000277,ORD000000277,SHP000000277,2026-02-18,2026-02-19 00:17:04,2026-02-19 00:01:04,CUST000546,DRV00017,ROUTE00020,VEH00020,SO0005,,101.78,101.78,0.0,1920.47,1,1,-16.0,False,False,True,True,True,True,False,Completed
DEL000000278,ORD000000278,SHP000000278,2024-06-10,2024-06-11 07:16:15,2024-06-11 06:16:15,CUST000279,DRV00087,ROUTE00087,VEH00086,SO0022,,113.74,113.74,0.0,2779.58,1,1,-60.0,False,False,True,True,True,True,False,Completed
DEL000000279,ORD000000279,SHP000000279,2025-06-20,2025-06-21 10:09:45,2025-06-21 09:25:45,CUST000273,DRV00116,ROUTE00114,VEH00116,SO0029,,82.79,82.79,0.0,1586.96,1,1,-44.0,False,False,True,True,True,True,False,Completed
DEL000000280,ORD000000280,SHP000000280,2024-06-09,2024-06-10 03:23:09,2024-06-10 03:04:09,CUST002334,DRV00048,ROUTE00045,VEH00046,SO0012,,81.53,81.53,0.0,1644.9,1,1,-19.0,False,False,True,True,True,True,False,Completed
DEL000000281,ORD000000281,SHP000000281,2025-04-23,2025-04-24 20:28:20,2025-04-24 19:55:20,CUST001450,DRV00138,ROUTE00137,VEH00140,SO0035,,46.17,43.61,2.56,653.88,1,1,-33.0,False,False,True,False,False,True,False,Completed
DEL000000282,ORD000000282,SHP000000282,2024-04-05,2024-04-06 19:10:14,2024-04-06 18:43:14,CUST001161,DRV00181,ROUTE00181,VEH00181,SO0046,,124.9,124.9,0.0,2711.45,1,1,-27.0,False,False,True,True,True,True,False,Completed
DEL000000283,ORD000000283,SHP000000283,2025-02-08,2025-02-09 07:33:53,2025-02-09 07:44:53,CUST001436,DRV00019,ROUTE00020,VEH00017,SO0005,,61.19,61.19,0.0,1556.63,1,1,11.0,False,False,True,True,True,True,False,Completed
DEL000000284,ORD000000284,SHP000000284,2025-06-04,2025-06-05 23:32:37,2025-06-05 23:31:37,CUST000600,DRV00125,ROUTE00125,VEH00128,SO0032,,68.34,68.34,0.0,1168.94,1,1,-1.0,False,False,True,True,True,True,False,Completed
DEL000000285,ORD000000285,SHP000000285,2025-12-25,2025-12-26 02:27:03,2025-12-26 05:03:03,CUST000392,DRV00071,ROUTE00072,VEH00069,SO0018,,41.38,41.38,0.0,1138.36,1,1,156.0,False,False,False,True,False,False,False,Completed
DEL000000286,ORD000000286,SHP000000286,2025-02-23,2025-02-24 12:15:15,2025-02-24 11:42:15,CUST002432,DRV00132,ROUTE00132,VEH00132,SO0033,,113.33,113.33,0.0,1935.58,1,1,-33.0,False,False,True,True,True,True,False,Completed
DEL000000287,ORD000000287,SHP000000287,2025-12-08,2025-12-09 21:30:31,2025-12-09 21:07:31,CUST002170,DRV00101,ROUTE00102,VEH00101,SO0026,,75.5,75.5,0.0,1985.57,1,1,-23.0,False,False,True,True,True,True,False,Completed
DEL000000288,ORD000000288,SHP000000288,2025-10-17,2025-10-18 19:11:41,2025-10-18 18:23:41,CUST002180,DRV00100,ROUTE00097,VEH00099,SO0025,,81.98,81.98,0.0,2265.32,1,1,-48.0,False,False,True,True,True,True,False,Completed
DEL000000289,ORD000000289,SHP000000289,2024-09-02,2024-09-03 08:01:13,2024-09-03 07:59:13,CUST002282,DRV00087,ROUTE00088,VEH00085,SO0022,,137.99,137.99,0.0,3666.94,1,1,-2.0,False,False,True,True,True,True,False,Completed
DEL000000290,ORD000000290,SHP000000290,2024-12-20,2024-12-21 19:26:25,,CUST001885,DRV00161,ROUTE00163,VEH00163,SO0041,TRAFFIC,62.01,0.0,62.01,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000291,ORD000000291,SHP000000291,2026-01-02,2026-01-03 16:34:44,2026-01-03 16:08:44,CUST002090,DRV00119,ROUTE00118,VEH00118,SO0030,,24.18,24.18,0.0,640.53,1,1,-26.0,False,True,True,True,True,True,False,Completed
DEL000000292,ORD000000292,SHP000000292,2025-01-24,2025-01-25 04:09:50,2025-01-25 04:15:50,CUST000096,DRV00144,ROUTE00142,VEH00143,SO0036,,57.69,57.69,0.0,1496.72,1,1,6.0,False,False,True,True,True,True,False,Completed
DEL000000293,ORD000000293,SHP000000293,2025-06-22,2025-06-23 18:55:26,2025-06-23 18:26:26,CUST001001,DRV00177,ROUTE00179,VEH00180,SO0045,,76.37,76.37,0.0,1503.8,1,1,-29.0,False,False,True,True,True,True,False,Completed
DEL000000294,ORD000000294,SHP000000294,2024-11-06,2024-11-07 13:52:49,2024-11-07 13:34:49,CUST001814,DRV00024,ROUTE00022,VEH00022,SO0006,,28.62,28.62,0.0,503.16,1,1,-18.0,False,False,True,True,True,True,False,Completed
DEL000000295,ORD000000295,SHP000000295,2026-04-12,2026-04-13 15:59:50,2026-04-13 15:35:50,CUST000662,DRV00009,ROUTE00010,VEH00012,SO0003,,34.89,34.89,0.0,921.85,1,1,-24.0,False,False,True,True,True,True,False,Completed
DEL000000296,ORD000000296,SHP000000296,2025-12-05,2025-12-06 20:00:25,2025-12-06 19:54:25,CUST000227,DRV00099,ROUTE00100,VEH00100,SO0025,,35.94,35.94,0.0,666.78,1,1,-6.0,False,False,True,True,True,True,False,Completed
DEL000000297,ORD000000297,SHP000000297,2024-12-22,2024-12-23 17:35:56,2024-12-23 20:08:56,CUST000011,DRV00007,ROUTE00005,VEH00007,SO0002,,48.0,48.0,0.0,748.21,1,1,153.0,False,False,False,True,False,False,False,Completed
DEL000000298,ORD000000298,SHP000000298,2024-12-27,2024-12-28 19:39:33,2024-12-28 18:50:33,CUST000100,DRV00188,ROUTE00185,VEH00186,SO0047,,121.98,121.98,0.0,2889.18,1,1,-49.0,False,False,True,True,True,True,False,Completed
DEL000000299,ORD000000299,SHP000000299,2025-06-10,2025-06-11 13:27:46,2025-06-11 13:23:46,CUST002133,DRV00168,ROUTE00166,VEH00166,SO0042,,46.47,46.47,0.0,898.18,1,1,-4.0,False,False,True,True,True,True,False,Completed
DEL000000300,ORD000000300,SHP000000300,2025-11-01,2025-11-02 15:36:25,2025-11-02 15:08:25,CUST000106,DRV00018,ROUTE00020,VEH00017,SO0005,,130.45,130.45,0.0,1841.87,1,1,-28.0,False,False,True,True,True,True,False,Completed
DEL000000301,ORD000000301,SHP000000301,2024-02-23,2024-02-24 12:54:19,2024-02-24 12:00:19,CUST002175,DRV00121,ROUTE00122,VEH00122,SO0031,,130.9,130.9,0.0,2580.16,1,1,-54.0,False,True,True,True,True,True,False,Completed
DEL000000302,ORD000000302,SHP000000302,2024-09-29,2024-09-30 12:20:47,2024-09-30 14:46:47,CUST000549,DRV00001,ROUTE00003,VEH00001,SO0001,,84.99,84.99,0.0,2290.08,1,1,146.0,False,False,False,True,False,False,False,Completed
DEL000000303,ORD000000303,SHP000000303,2024-06-08,2024-06-09 04:46:09,2024-06-09 04:10:09,CUST001598,DRV00118,ROUTE00117,VEH00117,SO0030,,70.93,70.93,0.0,1227.27,1,1,-36.0,False,False,True,True,True,True,False,Completed
DEL000000304,ORD000000304,SHP000000304,2024-04-14,2024-04-15 18:11:04,,CUST001681,DRV00030,ROUTE00029,VEH00030,SO0008,CUSTOMER_REFUSED,52.22,0.0,52.22,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000305,ORD000000305,SHP000000305,2025-01-14,2025-01-15 06:53:54,2025-01-15 06:18:54,CUST002382,DRV00088,ROUTE00087,VEH00085,SO0022,,50.65,50.65,0.0,1436.6,1,1,-35.0,False,False,True,True,True,True,False,Completed
DEL000000306,ORD000000306,SHP000000306,2026-04-29,2026-04-30 02:57:18,2026-04-30 02:32:18,CUST001616,DRV00174,ROUTE00175,VEH00174,SO0044,,148.9,148.9,0.0,3215.27,1,1,-25.0,False,False,True,True,True,True,False,Completed
DEL000000307,ORD000000307,SHP000000307,2026-07-06,2026-07-07 16:36:13,2026-07-07 15:46:13,CUST001858,DRV00010,ROUTE00011,VEH00009,SO0003,,103.94,103.94,0.0,2707.37,1,1,-50.0,False,False,True,True,True,True,False,Completed
DEL000000308,ORD000000308,SHP000000308,2024-12-10,2024-12-11 01:56:53,2024-12-11 04:23:53,CUST000791,DRV00030,ROUTE00032,VEH00030,SO0008,,67.93,67.93,0.0,1704.42,1,1,147.0,False,False,False,True,False,False,False,Completed
DEL000000309,ORD000000309,SHP000000309,2026-01-04,2026-01-05 16:48:29,2026-01-05 16:56:29,CUST000982,DRV00178,ROUTE00180,VEH00178,SO0045,,54.22,54.22,0.0,1372.89,1,1,8.0,False,False,True,True,True,True,False,Completed
DEL000000310,ORD000000310,SHP000000310,2024-04-05,2024-04-06 10:31:22,2024-04-06 10:12:22,CUST000165,DRV00150,ROUTE00149,VEH00152,SO0038,,49.0,49.0,0.0,1089.2,1,1,-19.0,False,False,True,True,True,True,False,Completed
DEL000000311,ORD000000311,SHP000000311,2025-06-08,2025-06-09 07:50:12,2025-06-09 07:21:12,CUST000036,DRV00044,ROUTE00041,VEH00041,SO0011,,56.98,56.98,0.0,930.76,1,1,-29.0,False,False,True,True,True,True,False,Completed
DEL000000312,ORD000000312,SHP000000312,2025-06-21,2025-06-22 15:47:54,2025-06-22 15:12:54,CUST000549,DRV00001,ROUTE00003,VEH00004,SO0001,,56.6,52.17,4.43,1338.83,1,1,-35.0,False,False,True,False,False,True,False,Completed
DEL000000313,ORD000000313,SHP000000313,2025-11-09,2025-11-10 08:21:10,2025-11-10 08:08:10,CUST002147,DRV00180,ROUTE00178,VEH00178,SO0045,,94.8,94.8,0.0,2581.76,1,1,-13.0,False,False,True,True,True,True,False,Completed
DEL000000314,ORD000000314,SHP000000314,2026-05-12,2026-05-13 07:20:52,2026-05-13 08:14:52,CUST002126,DRV00039,ROUTE00040,VEH00040,SO0010,,112.75,112.75,0.0,2031.68,1,1,54.0,False,False,False,True,False,False,False,Completed
DEL000000315,ORD000000315,SHP000000315,2026-01-17,2026-01-18 13:33:54,2026-01-18 13:47:54,CUST002172,DRV00062,ROUTE00061,VEH00062,SO0016,,51.84,51.84,0.0,1388.22,1,1,14.0,False,False,True,True,True,True,False,Completed
DEL000000316,ORD000000316,SHP000000316,2024-01-13,2024-01-14 00:57:19,2024-01-14 03:34:19,CUST001575,DRV00181,ROUTE00183,VEH00183,SO0046,,98.38,98.38,0.0,1699.71,1,1,157.0,False,False,False,True,False,False,False,Completed
DEL000000317,ORD000000317,SHP000000317,2025-12-30,2025-12-31 14:56:36,2025-12-31 14:45:36,CUST000013,DRV00106,ROUTE00106,VEH00105,SO0027,,64.47,64.47,0.0,957.33,1,1,-11.0,False,True,True,True,True,True,False,Completed
